"","mz1","rt1","Intensity","mz2","rt2","Metabolite","Accession","Theoretical_mz","Adduct","Charge","Annotation","Score","delmz_ppm","Grades"
"6343",149.0596962,9.30995,2587449,149.0596667,9.32079366,"N-Methyl-3,4-(methylenedioxy)benzylamine_RT2","NISTNO:1297174",149.0596667,"[M+H-NH3]+",1,"12C",0.977433256721748,0.197907286371908,"A+"
"63521",149.0596962,9.30995,2587449,149.0596667,9.32079366,"4-Chromanone_RT2","NISTNO:1125771",149.0596667,"[M+H]+",1,"12C",0.977433256721748,0.197907286371908,"A+"
"63612",149.0596962,9.30995,2587449,149.0596667,9.32079366,"3,4-Dihydrocoumarin_RT2","NISTNO:1158979",149.0596667,"[M+H]+",1,"12C",0.977433256721748,0.197907286371908,"A+"
"6370",149.0596962,9.30995,2587449,149.0596667,9.32079366,"trans-Cinnamic acid_RT2","NISTNO:1055355",149.0596667,"[M+H]+",1,"12C",0.977433256721748,0.197907286371908,"A+"
"6379",149.0596962,9.30995,2587449,149.0596667,9.32079366,"2-Phenylmalonaldehyde_RT2","NISTNO:1341555",149.0596667,"[M+H]+",1,"12C",0.977433256721748,0.197907286371908,"A+"
"9036",192.032402,9.63745,551940.4375,192.0323589,9.63461202,"DL-Lanthionine","NISTNO:1274089",192.0323589,"[M+H-NH3]+",1,"12C",0.97737715631477,0.224441289856831,"A+"
"34412",144.1019967,10.9382666666667,16465663,144.1020085,10.91708883,"L-Carnitine_RT3","NISTNO:1335583",144.1020085,"[M+H-H2O]+",1,"12C",0.97729417118537,0.0818864434929669,"A+"
"3486",144.1019967,10.9382666666667,16465663,144.1020085,10.91708883,"Stachydrine_RT2","NISTNO:1272038",144.1020085,"[M+H]+",1,"12C",0.97729417118537,0.0818864434929669,"A+"
"8158",134.060025,6.20941666666667,1082197.75,134.0600139,6.230588786,"4-(Aminomethyl)benzoic acid_RT2","NISTNO:1022660",134.0600139,"[M+H-H2O]+",1,"12C",0.977266435910836,0.0827987313497261,"A+"
"8162",134.060025,6.20941666666667,1082197.75,134.0600139,6.230588786,"DL-.alpha.-Phenylglycine_RT2","NISTNO:1335767",134.0600139,"[M+H-H2O]+",1,"12C",0.977266435910836,0.0827987313497261,"A+"
"8166",134.060025,6.20941666666667,1082197.75,134.0600139,6.230588786,"3-Pyridinepropionic acid_RT2","NISTNO:1198209",134.0600139,"[M+H-H2O]+",1,"12C",0.977266435910836,0.0827987313497261,"A+"
"8170",134.060025,6.20941666666667,1082197.75,134.0600139,6.230588786,"1,2,3,6-Tetrahydrophthalimide_RT2","NISTNO:1538231",134.0600139,"[M+H-H2O]+",1,"12C",0.977266435910836,0.0827987313497261,"A+"
"81741",134.060025,6.20941666666667,1082197.75,134.0600139,6.230588786,"cis-Tetrahydrophthalimide_RT2","NISTNO:1533147",134.0600139,"[M+H-H2O]+",1,"12C",0.977266435910836,0.0827987313497261,"A+"
"8178",134.060025,6.20941666666667,1082197.75,134.0600139,6.230588786,"2-Methylbenzamide oxime","NISTNO:1374653",134.0600139,"[M+H-NH3]+",1,"12C",0.977266435910836,0.0827987313497261,"A+"
"8182",134.060025,6.20941666666667,1082197.75,134.0600139,6.230588786,"2-Acetyl-3-ethylpyrazine","NISTNO:1268796",134.0600139,"[M+H-NH3]+",1,"12C",0.977266435910836,0.0827987313497261,"A+"
"81861",134.060025,6.20941666666667,1082197.75,134.0600139,6.230588786,"2-Indolinone","NISTNO:1276022",134.0600139,"[M+H]+",1,"12C",0.977266435910836,0.0827987313497261,"A+"
"8190",134.060025,6.20941666666667,1082197.75,134.0600139,6.230588786,"5-Hydroxyindole","NISTNO:1347353",134.0600139,"[M+H]+",1,"12C",0.977266435910836,0.0827987313497261,"A+"
"24231",278.1709511,8.8835,38992956,278.1709037,8.898604329,"Glu-Ile","NISTNO:1640287",278.1709037,"[M+NH4]+",1,"12C",0.977229442011863,0.170398813537793,"A+"
"24322",278.1709511,8.8835,38992956,278.1709037,8.898604329,"Glu-Leu","NISTNO:1638410",278.1709037,"[M+NH4]+",1,"12C",0.977229442011863,0.170398813537793,"A+"
"24411",278.1709511,8.8835,38992956,278.1709037,8.898604329,"Ile-Glu","NISTNO:1087414",278.1709037,"[M+NH4]+",1,"12C",0.977229442011863,0.170398813537793,"A+"
"24502",278.1709511,8.8835,38992956,278.1709037,8.898604329,"Leu-Glu","NISTNO:1090632",278.1709037,"[M+NH4]+",1,"12C",0.977229442011863,0.170398813537793,"A+"
"33861",156.0420151,10.7571833333333,18312996,156.0420255,10.7790212,"Phosphomycin","NISTNO:1198034",156.0420255,"[M+NH4]+",1,"12C",0.977167721653263,0.0666487163805447,"A+"
"3758",130.0499432,9.3378,11764159,130.0499195,9.323220825,"L-Glutamic acid_RT3","NISTNO:1007121",130.0499195,"[M+H-H2O]+",1,"12C",0.976662089509277,0.182237680624067,"A+"
"37631",130.0499432,9.3378,11764159,130.0499195,9.323220825,"N-Methyl-D-aspartic acid_RT3","NISTNO:1167270",130.0499195,"[M+H-H2O]+",1,"12C",0.976662089509277,0.182237680624067,"A+"
"3833",130.0499432,9.3378,11764159,130.0499195,9.323220825,"N-Nitroso-N-methyl-3-aminopropionic acid, methyl ester_RT3","NISTNO:1527295",130.0499195,"[M+H-NH3]+",1,"12C",0.976662089509277,0.182237680624067,"A+"
"3838",130.0499432,9.3378,11764159,130.0499195,9.323220825,"L-Glutamine_RT3","NISTNO:1005857",130.0499195,"[M+H-NH3]+",1,"12C",0.976662089509277,0.182237680624067,"A+"
"3843",130.0499432,9.3378,11764159,130.0499195,9.323220825,"Ala-Gly_RT3","NISTNO:1006901",130.0499195,"[M+H-NH3]+",1,"12C",0.976662089509277,0.182237680624067,"A+"
"3914",130.0499432,9.3378,11764159,130.0499195,9.323220825,"2-Hydroxy-N-methylsuccinimide_RT3","NISTNO:1005363",130.0499195,"[M+H]+",1,"12C",0.976662089509277,0.182237680624067,"A+"
"39191",130.0499432,9.3378,11764159,130.0499195,9.323220825,"DL-Pyroglutamic acid_RT3","NISTNO:1051112",130.0499195,"[M+H]+",1,"12C",0.976662089509277,0.182237680624067,"A+"
"3924",130.0499432,9.3378,11764159,130.0499195,9.323220825,"D-Pyroglutamic acid_RT3","NISTNO:1052864",130.0499195,"[M+H]+",1,"12C",0.976662089509277,0.182237680624067,"A+"
"39292",130.0499432,9.3378,11764159,130.0499195,9.323220825,"L-Pyroglutamic acid_RT3","NISTNO:1059713",130.0499195,"[M+H]+",1,"12C",0.976662089509277,0.182237680624067,"A+"
"21601",130.0499435,9.99935,45882456,130.0499125,9.999858602,"L-Glutamic acid_RT6","NISTNO:1188753",130.0499125,"[M+H-H2O]+",1,"12C",0.976157578546144,0.23836996136025,"A+"
"21692",130.0499435,9.99935,45882456,130.0499125,9.999858602,"O-Acetyl-L-serine_RT6","NISTNO:1180199",130.0499125,"[M+H-H2O]+",1,"12C",0.976157578546144,0.23836996136025,"A+"
"21781",130.0499435,9.99935,45882456,130.0499125,9.999858602,"N-Methyl-D-aspartic acid_RT6","NISTNO:1255292",130.0499125,"[M+H-H2O]+",1,"12C",0.976157578546144,0.23836996136025,"A+"
"22402",130.0499435,9.99935,45882456,130.0499125,9.999858602,"N-Nitroso-N-methyl-3-aminopropionic acid, methyl ester_RT4","NISTNO:1527336",130.0499125,"[M+H-NH3]+",1,"12C",0.976157578546144,0.23836996136025,"A+"
"22492",130.0499435,9.99935,45882456,130.0499125,9.999858602,"L-Glutamine_RT4","NISTNO:1571688",130.0499125,"[M+H-NH3]+",1,"12C",0.976157578546144,0.23836996136025,"A+"
"2326",130.0499435,9.99935,45882456,130.0499125,9.999858602,"DL-Pyroglutamic acid_RT4","NISTNO:1333356",130.0499125,"[M+H]+",1,"12C",0.976157578546144,0.23836996136025,"A+"
"2335",130.0499435,9.99935,45882456,130.0499125,9.999858602,"L-Pyroglutamic acid_RT4","NISTNO:1352357",130.0499125,"[M+H]+",1,"12C",0.976157578546144,0.23836996136025,"A+"
"2344",130.0499435,9.99935,45882456,130.0499125,9.999858602,"D-Pyroglutamic acid_RT4","NISTNO:1180522",130.0499125,"[M+H]+",1,"12C",0.976157578546144,0.23836996136025,"A+"
"9392",86.09642601,9.76253333333333,142669536,86.09640532,9.765640259,"5-Amino-1-pentanol_RT3","NISTNO:1331872",86.09640532,"[M+H-H2O]+",1,"12C",0.975768794521484,0.240311949732817,"A+"
"9492",86.09642601,9.76253333333333,142669536,86.09640532,9.765640259,"1,5-Pentanediamine_RT2","NISTNO:1066362",86.09640532,"[M+H-NH3]+",1,"12C",0.975768794521484,0.240311949732817,"A+"
"9582",86.09642601,9.76253333333333,142669536,86.09640532,9.765640259,"Piperidine_RT2","NISTNO:1098957",86.09640532,"[M+H]+",1,"12C",0.975768794521484,0.240311949732817,"A+"
"28331",175.1077576,10.7571833333333,22913472,175.107739,10.7790212,"Val-Gly","NISTNO:1007072",175.107739,"[M+H]+",1,"12C",0.97571584962203,0.106220308335435,"A+"
"28422",175.1077576,10.7571833333333,22913472,175.107739,10.7790212,"Gly-Val","NISTNO:1007074",175.107739,"[M+H]+",1,"12C",0.97571584962203,0.106220308335435,"A+"
"28512",175.1077576,10.7571833333333,22913472,175.107739,10.7790212,"L-Theanine","NISTNO:1274197",175.107739,"[M+H]+",1,"12C",0.97571584962203,0.106220308335435,"A+"
"28602",175.1077576,10.7571833333333,22913472,175.107739,10.7790212,"N-.alpha.-Acetyl-L-ornithine","NISTNO:1052558",175.107739,"[M+H]+",1,"12C",0.97571584962203,0.106220308335435,"A+"
"2869",175.1077576,10.7571833333333,22913472,175.107739,10.7790212,"N-Tigloylglycine_RT2","NISTNO:1051529",175.107739,"[M+NH4]+",1,"12C",0.97571584962203,0.106220308335435,"A+"
"30822",165.054686,10.0496666666667,20203542,165.0546497,10.0391154,"p-Hydroxyphenyllactic acid","NISTNO:1166216",165.0546497,"[M+H-H2O]+",1,"12C",0.975607202634863,0.21992710952166,"A+"
"30912",165.054686,10.0496666666667,20203542,165.0546497,10.0391154,"3,4-Dihydroxyhydrocinnamic acid","NISTNO:1344201",165.0546497,"[M+H-H2O]+",1,"12C",0.975607202634863,0.21992710952166,"A+"
"3100",165.054686,10.0496666666667,20203542,165.0546497,10.0391154,"Methyl vanillate","NISTNO:1353287",165.0546497,"[M+H-H2O]+",1,"12C",0.975607202634863,0.21992710952166,"A+"
"3109",165.054686,10.0496666666667,20203542,165.0546497,10.0391154,"Syringaldehyde","NISTNO:1227333",165.0546497,"[M+H-H2O]+",1,"12C",0.975607202634863,0.21992710952166,"A+"
"3118",165.054686,10.0496666666667,20203542,165.0546497,10.0391154,"Gallacetophenone-4'-methyl ether","NISTNO:1558891",165.0546497,"[M+H-H2O]+",1,"12C",0.975607202634863,0.21992710952166,"A+"
"3127",165.054686,10.0496666666667,20203542,165.0546497,10.0391154,"Methyl 2-hydroxy-4-methoxybenzoate","NISTNO:1330390",165.0546497,"[M+H-H2O]+",1,"12C",0.975607202634863,0.21992710952166,"A+"
"3136",165.054686,10.0496666666667,20203542,165.0546497,10.0391154,"2,3-Dimethoxybenzoic acid","NISTNO:1021099",165.0546497,"[M+H-H2O]+",1,"12C",0.975607202634863,0.21992710952166,"A+"
"3145",165.054686,10.0496666666667,20203542,165.0546497,10.0391154,"3,5-Dimethoxybenzoic acid","NISTNO:1021101",165.0546497,"[M+H-H2O]+",1,"12C",0.975607202634863,0.21992710952166,"A+"
"3154",165.054686,10.0496666666667,20203542,165.0546497,10.0391154,"L-Tyrosine_RT2","NISTNO:1187819",165.0546497,"[M+H-NH3]+",1,"12C",0.975607202634863,0.21992710952166,"A+"
"3163",165.054686,10.0496666666667,20203542,165.0546497,10.0391154,"DL-o-Tyrosine_RT2","NISTNO:1257032",165.0546497,"[M+H-NH3]+",1,"12C",0.975607202634863,0.21992710952166,"A+"
"3175",165.054686,10.0496666666667,20203542,165.0546497,10.0391154,"7-Hydroxychromanone_RT2","NISTNO:1560275",165.0546497,"[M+H]+",1,"12C",0.975607202634863,0.21992710952166,"A+"
"3184",165.054686,10.0496666666667,20203542,165.0546497,10.0391154,"trans-2-Hydroxycinnamic acid_RT2","NISTNO:1073651",165.0546497,"[M+H]+",1,"12C",0.975607202634863,0.21992710952166,"A+"
"24212",730.5378418,3.8948,39379628,730.537854,3.870344035,"1,2-Dipalmitoleoyl-sn-glycero-3-phosphocholine","NISTNO:1150146",730.537854,"[M+H]+",1,"12C",0.975487082337334,0.0167000247168752,"A+"
"8337",344.2277832,4.59906666666667,894671.625,344.2277008,4.606185913,"Heptaethylene glycol","NISTNO:1229783",344.2277008,"[M+NH4]+",1,"12C",0.975026130206649,0.239376378137151,"A+"
"6825",130.049956,10.9841,296916672,130.0499697,11.00687561,"L-Glutamic acid_RT8","NISTNO:1188723",130.0499697,"[M+H-H2O]+",1,"12C",0.974906130700771,0.105344133930071,"A+"
"6914",130.049956,10.9841,296916672,130.0499697,11.00687561,"O-Acetyl-L-serine_RT8","NISTNO:1052833",130.0499697,"[M+H-H2O]+",1,"12C",0.974906130700771,0.105344133930071,"A+"
"7003",130.049956,10.9841,296916672,130.0499697,11.00687561,"N-Methyl-D-aspartic acid_RT8","NISTNO:1255255",130.0499697,"[M+H-H2O]+",1,"12C",0.974906130700771,0.105344133930071,"A+"
"7522",130.049956,10.9841,296916672,130.0499697,11.00687561,"L-Glutamine_RT5","NISTNO:1187695",130.0499697,"[M+H-NH3]+",1,"12C",0.974906130700771,0.105344133930071,"A+"
"7617",130.049956,10.9841,296916672,130.0499697,11.00687561,"N-Nitroso-N-methyl-3-aminopropionic acid, methyl ester_RT5","NISTNO:1527326",130.0499697,"[M+H-NH3]+",1,"12C",0.974906130700771,0.105344133930071,"A+"
"8094",130.049956,10.9841,296916672,130.0499697,11.00687561,"L-Pyroglutamic acid_RT6","NISTNO:1352337",130.0499697,"[M+H]+",1,"12C",0.974906130700771,0.105344133930071,"A+"
"818",130.049956,10.9841,296916672,130.0499697,11.00687561,"D-Pyroglutamic acid_RT6","NISTNO:1180505",130.0499697,"[M+H]+",1,"12C",0.974906130700771,0.105344133930071,"A+"
"8273",130.049956,10.9841,296916672,130.0499697,11.00687561,"DL-Pyroglutamic acid_RT6","NISTNO:1333338",130.0499697,"[M+H]+",1,"12C",0.974906130700771,0.105344133930071,"A+"
"17224",246.1699048,8.92266666666667,60414932,246.1698515,8.935531616,"Valerylcarnitine","NISTNO:1006660",246.1698515,"[M+H]+",1,"12C",0.97481461584558,0.21651712487849,"A+"
"17313",246.1699048,8.92266666666667,60414932,246.1698515,8.935531616,"Isovaleryl-L-carnitine","NISTNO:1006046",246.1698515,"[M+H]+",1,"12C",0.97481461584558,0.21651712487849,"A+"
"17401",246.1699048,8.92266666666667,60414932,246.1698515,8.935531616,"2-Methylbutyryl-L-carnitine","NISTNO:1006659",246.1698515,"[M+H]+",1,"12C",0.97481461584558,0.21651712487849,"A+"
"17492",246.1699048,8.92266666666667,60414932,246.1698515,8.935531616,"Aspartic acid, dibutyl ester","NISTNO:1006960",246.1698515,"[M+H]+",1,"12C",0.97481461584558,0.21651712487849,"A+"
"17583",246.1699048,8.92266666666667,60414932,246.1698515,8.935531616,"Pinacidil","NISTNO:1166270",246.1698515,"[M+H]+",1,"12C",0.97481461584558,0.21651712487849,"A+"
"17672",246.1699048,8.92266666666667,60414932,246.1698515,8.935531616,"trans-Traumatic acid","NISTNO:1052104",246.1698515,"[M+NH4]+",1,"12C",0.97481461584558,0.21651712487849,"A+"
"17763",246.1699048,8.92266666666667,60414932,246.1698515,8.935531616,"Butanedioic acid, 2-(4,4-dimethyl-2-methylenepentyl)-","NISTNO:1229197",246.1698515,"[M+NH4]+",1,"12C",0.97481461584558,0.21651712487849,"A+"
"6997",205.1546832,17.375,2014968,205.1547293,17.36359863,"7-Keto-8-aminopelargonic acid_RT2","NISTNO:1107746",205.1547293,"[M+NH4]+",1,"12C",0.974802176417643,0.224708494590354,"A+"
"2696",508.0034587,10.0496666666667,28465830,508.0033395,10.05913696,"Adenosine 5'-triphosphate","NISTNO:1162347",508.0033395,"[M+H]+",1,"12C",0.974696544503882,0.234644071782066,"A+"
"19421",760.5844961,3.80501666666667,58029228,760.5843086,3.810741425,"1-Oleoyl-2-palmitoyl-sn-glycero-3-phosphocholine","NISTNO:1150420",760.5843086,"[M+H]+",1,"12C",0.974691926883656,0.246520933570998,"A+"
"19512",760.5844961,3.80501666666667,58029228,760.5843086,3.810741425,"2-Oleoyl-1-palmitoyl-sn-glycero-3-phosphocholine","NISTNO:1021380",760.5843086,"[M+H]+",1,"12C",0.974691926883656,0.246520933570998,"A+"
"4532",146.0811897,10.7571833333333,7981206,146.0812086,10.7790212,"N,N-Bis(2-hydroxyethyl)glycine_RT2","NISTNO:1102158",146.0812086,"[M+H-H2O]+",1,"12C",0.974617239275507,0.129380107221211,"A+"
"4539",146.0811897,10.7571833333333,7981206,146.0812086,10.7790212,"1-Deoxynojirimycin_RT2","NISTNO:1217762",146.0812086,"[M+H-H2O]+",1,"12C",0.974617239275507,0.129380107221211,"A+"
"4558",146.0811897,10.7571833333333,7981206,146.0812086,10.7790212,"DL-5-Hydroxylysine_RT2","NISTNO:1057182",146.0812086,"[M+H-NH3]+",1,"12C",0.974617239275507,0.129380107221211,"A+"
"4443",502.0025673,10.1887833333333,8873200,502.0026856,10.19836222,"Uridine 5'-triphosphate_RT2","NISTNO:1160152",502.0026856,"[M+NH4]+",1,"12C",0.974561970352162,0.235656165332338,"A+"
"36691",810.5988464,3.69468333333333,11919408,810.5990041,3.711793518,"1-Stearoyl-2-arachidonyl-sn-glycero-3-phosphocholine","NISTNO:1021544",810.5990041,"[M+H]+",1,"12C",0.97409158789943,0.194547525876203,"A+"
"7935",340.0472412,8.55016666666667,1241941,340.0471528,8.553343709,"Chloramphenicol","NISTNO:1573219",340.0471528,"[M+NH4]+",1,"12C",0.973810196953655,0.25996387934068,"A+"
"5600",124.9996361,11.1066833333333,3486149.25,124.9996042,11.11374817,"2-Aminoethyl dihydrogen phosphate_RT3","NISTNO:1074708",124.9996042,"[M+H-NH3]+",1,"12C",0.973520081013624,0.255200743023681,"A+"
"6531",182.0812334,10.0496666666667,321478592,182.0811876,10.06031901,"L-Tyrosine","NISTNO:1187799",182.0811876,"[M+H]+",1,"12C",0.972683769976321,0.251536081748783,"A+"
"6622",182.0812334,10.0496666666667,321478592,182.0811876,10.06031901,"DL-o-Tyrosine","NISTNO:1257016",182.0811876,"[M+H]+",1,"12C",0.972683769976321,0.251536081748783,"A+"
"1366",732.5536776,3.8487,95480120,732.5534766,3.852270508,"1-Oleoyl-2-myristoyl-sn-glycero-3-phosphocholine","NISTNO:1047850",732.5534766,"[M+H]+",1,"12C",0.972330399907788,0.274382623699981,"A+"
"14312",142.0264761,10.8569333333333,77065136,142.0264601,10.88221232,"2-Aminoethyl dihydrogen phosphate","NISTNO:1355761",142.0264601,"[M+H]+",1,"12C",0.972324401120935,0.112655051560669,"A+"
"2617",114.0662291,8.42551666666667,29708004,114.0662013,8.412093099,"Creatine","NISTNO:1063398",114.0662013,"[M+H-H2O]+",1,"12C",0.972175961946136,0.243718059388568,"A+"
"2624",114.0662291,8.42551666666667,29708004,114.0662013,8.412093099,"Guanidinopropionic acid","NISTNO:1273899",114.0662013,"[M+H-H2O]+",1,"12C",0.972175961946136,0.243718059388568,"A+"
"2634",114.0662291,8.42551666666667,29708004,114.0662013,8.412093099,"Creatinine","NISTNO:1030199",114.0662013,"[M+H]+",1,"12C",0.972175961946136,0.243718059388568,"A+"
"4626",227.0789852,9.30995,7546959,227.0789217,9.308220418,"Ribavirin","NISTNO:1553143",227.0789217,"[M+H-H2O]+",1,"12C",0.971982724956976,0.279638382011794,"A+"
"7171",367.1317313,3.25401666666667,1872312.375,367.1317066,3.281583659,"Meropenem","NISTNO:1171280",367.1317066,"[M+H-NH3]+",1,"12C",0.97162390499886,0.0672783034920323,"A+"
"7174",367.1317313,3.25401666666667,1872312.375,367.1317066,3.281583659,"Veralipride","NISTNO:1120999",367.1317066,"[M+H-NH3]+",1,"12C",0.97162390499886,0.0672783034920323,"A+"
"7177",367.1317313,3.25401666666667,1872312.375,367.1317066,3.281583659,"Trp(Dioxidation)-Phe","NISTNO:1087476",367.1317066,"[M+H-NH3]+",1,"12C",0.97162390499886,0.0672783034920323,"A+"
"32021",136.0757732,10.0496666666667,19549880,136.0757373,10.0391154,"DL-Octopamine","NISTNO:1331429",136.0757373,"[M+H-H2O]+",1,"12C",0.971585951827394,0.263823597368401,"A+"
"32111",136.0757732,10.0496666666667,19549880,136.0757373,10.0391154,"Norphenylephrine","NISTNO:1267217",136.0757373,"[M+H-H2O]+",1,"12C",0.971585951827394,0.263823597368401,"A+"
"3220",136.0757732,10.0496666666667,19549880,136.0757373,10.0391154,"Dopamine","NISTNO:1068911",136.0757373,"[M+H-H2O]+",1,"12C",0.971585951827394,0.263823597368401,"A+"
"3229",136.0757732,10.0496666666667,19549880,136.0757373,10.0391154,"4-Deoxypyridoxine","NISTNO:1279648",136.0757373,"[M+H-H2O]+",1,"12C",0.971585951827394,0.263823597368401,"A+"
"32381",136.0757732,10.0496666666667,19549880,136.0757373,10.0391154,"2-Phenylacetamide","NISTNO:1117665",136.0757373,"[M+H]+",1,"12C",0.971585951827394,0.263823597368401,"A+"
"32471",136.0757732,10.0496666666667,19549880,136.0757373,10.0391154,"p-Toluamide","NISTNO:1370020",136.0757373,"[M+H]+",1,"12C",0.971585951827394,0.263823597368401,"A+"
"8016",168.065565,6.28795,1208423.75,168.0655916,6.311558024,"Pyridoxal_RT2","NISTNO:1198502",168.0655916,"[M+H]+",1,"12C",0.971577514528366,0.158271565102716,"A+"
"8025",168.065565,6.28795,1208423.75,168.0655916,6.311558024,"2-Amino-3-methoxybenzoic acid_RT2","NISTNO:1557730",168.0655916,"[M+H]+",1,"12C",0.971577514528366,0.158271565102716,"A+"
"1346",123.0552524,4.75153333333333,98140792,123.0552219,4.73707784,"2-Acetylpyrazine","NISTNO:1268802",123.0552219,"[M+H]+",1,"12C",0.9713070051406,0.24785614103579,"A+"
"1352",123.0552524,4.75153333333333,98140792,123.0552219,4.73707784,"Picolinamide","NISTNO:1251246",123.0552219,"[M+H]+",1,"12C",0.9713070051406,0.24785614103579,"A+"
"29201",188.0707533,9.30995,22417924,188.0707053,9.323220825,"DL-Indole-3-lactic acid_RT2","NISTNO:1071870",188.0707053,"[M+H-H2O]+",1,"12C",0.971233646631492,0.25522309651386,"A+"
"29291",188.0707533,9.30995,22417924,188.0707053,9.323220825,"L-Tryptophan","NISTNO:1188399",188.0707053,"[M+H-NH3]+",1,"12C",0.971233646631492,0.25522309651386,"A+"
"2938",188.0707533,9.30995,22417924,188.0707053,9.323220825,"3-Indoleacrylic acid","NISTNO:1343403",188.0707053,"[M+H]+",1,"12C",0.971233646631492,0.25522309651386,"A+"
"29471",188.0707533,9.30995,22417924,188.0707053,9.323220825,"Atrazine desethyl","NISTNO:1006430",188.0707053,"[M+H]+",1,"12C",0.971233646631492,0.25522309651386,"A+"
"4988",144.1019611,9.93238333333333,5013051.5,144.1019198,9.939705404,"L-Carnitine","NISTNO:1000312",144.1019198,"[M+H-H2O]+",1,"12C",0.97041920633996,0.286602622931153,"A+"
"4997",144.1019611,9.93238333333333,5013051.5,144.1019198,9.939705404,"N.epsilon.-Methyl-L-lysine","NISTNO:1113294",144.1019198,"[M+H-NH3]+",1,"12C",0.97041920633996,0.286602622931153,"A+"
"5006",144.1019611,9.93238333333333,5013051.5,144.1019198,9.939705404,"N.alpha.-Methyl-L-lysine","NISTNO:1622936",144.1019198,"[M+H-NH3]+",1,"12C",0.97041920633996,0.286602622931153,"A+"
