Analyte Cluster,Analyte Group,Analyte,Accession,Theoretical m/z,Adduct,Charge,Average m/z,Delta Average m/z ppm,Average RT,Std dev RT,Sample,Library,Record ID,ID Score,Raw Intensity,m/z,Aligned RT,delta m/z AMU,delta m/z ppm,m/z FWHM,RT FWHM,Isotopic Distribution Score,Mass Accuracy Score,MS2 Score,XIC Score,Attributes
,L-Phenylalanine,N-Methyl-D-aspartic acid_RT3,CASNO:6384-92-5,130.0498248,[M+H-H2O]+,1,130.04987,NaN,9.344244,0.029907009,070518Phhmet21,nist_library_elements (2017).libdb,NISTNO:1167270,0.60931367,3.63E+08,130.0498248,9.345873006,4.47E-05,0.343929567,0.001266479,0.146968524,0.23582381,0.9828035,,0.34918448,
,L-Phenylalanine,Ribavirin,CASNO:36791-04-5,227.0789013,[M+H-H2O]+,1,227.07895,NaN,9.331797,0.021297403,070518Phhmet37,nist_library_elements (2017).libdb,NISTNO:1553143,0.68732846,5.34E+08,227.0789013,9.311119588,0.001420022,6.253470201,0.002365112,0.124901088,,0.68732846,,0.20733829,
,L-Phenylalanine,Ribavirin,CASNO:36791-04-5,227.0789282,[M+H-H2O]+,1,227.07895,NaN,9.331797,0.021297403,070518Phhmet20,nist_library_elements (2017).libdb,NISTNO:1553143,0.68139464,6.71E+07,227.0789282,9.346391805,0.001446971,6.372148702,0.003219604,0.064489897,,0.68139464,,R,
,L-Phenylalanine,Ribavirin,CASNO:36791-04-5,227.0788784,[M+H-H2O]+,1,227.07895,NaN,9.331797,0.021297403,070518Phhmet38,nist_library_elements (2017).libdb,NISTNO:1553120,0.7644148,5.75E+08,227.0788784,9.32079366,0.001397105,6.152547179,0.002502441,0.09526825,,0.6923746,0.7884282,0.16491018,
,L-Phenylalanine,Ribavirin,CASNO:36791-04-5,227.0789307,[M+H-H2O]+,1,227.07895,NaN,9.331797,0.021297403,070518Phhmet2,nist_library_elements (2017).libdb,NISTNO:1553143,0.68083847,1.09E+08,227.0789307,9.345016479,0.001449497,6.383272364,0.00227356,0.068733803,,0.68083847,,R,
,L-Phenylalanine,Ribavirin,CASNO:36791-04-5,227.0791216,[M+H-H2O]+,1,227.07895,NaN,9.331797,0.021297403,070518Phhmet19,nist_library_elements (2017).libdb,NISTNO:1553143,0.6388147,8.07E+07,227.0791216,9.323220825,0.001640353,7.223758357,0.002227783,0.063381048,,0.6388147,,R,
,L-Phenylalanine,Ribavirin,CASNO:36791-04-5,227.0788207,[M+H-H2O]+,1,227.07895,NaN,9.331797,0.021297403,070518Phhmet39,nist_library_elements (2017).libdb,NISTNO:1553143,0.8028938,5.88E+08,227.0788207,9.314271037,0.001339408,5.898462321,0.002792358,0.101872468,0.900709,0.7050786,,0.10310035,
,L-Phenylalanine,Ribavirin,CASNO:36791-04-5,227.0789463,[M+H-H2O]+,1,227.07895,NaN,9.331797,0.021297403,070518Phhmet3,nist_library_elements (2017).libdb,NISTNO:1553143,0.6774254,1.10E+08,227.0789463,9.371263631,0.001464998,6.451534413,0.002212524,0.084382121,,0.6774254,,R,
,L-Phenylalanine,Ribavirin,CASNO:36791-04-5,227.0789678,[M+H-H2O]+,1,227.07895,NaN,9.331797,0.021297403,070518Phhmet21,nist_library_elements (2017).libdb,NISTNO:1553143,0.67268264,6.17E+07,227.0789678,9.345873006,0.001486538,6.546389908,0.003250122,0.06458046,,0.67268264,,R,
,L-Phenylalanine,Ribavirin,CASNO:36791-04-5,227.0789217,[M+H-H2O]+,1,227.07895,NaN,9.331797,0.021297403,070518Phhmet1,nist_library_elements (2017).libdb,NISTNO:1553143,0.6828373,7.95E+07,227.0789217,9.308220418,0.001440419,6.343293853,0.002258301,0.070213739,,0.6828373,,R,
,L-Phenylalanine,2-Methoxybenzylamine,CASNO:6850-57-3,120.0807249,[M+H-H2O]+,1,120.08074,NaN,9.348997,0.015946167,070518Phhmet37,nist_library_elements (2017).libdb,NISTNO:1188341,0.5136864,2.57E+10,120.0807249,9.338126628,5.08E-05,0.42321006,0.001037598,0.123694992,0.931783,0.9788395,0.2192699,0.830857,
,L-Phenylalanine,2-Methoxybenzylamine,CASNO:6850-57-3,120.0807059,[M+H-H2O]+,1,120.08074,NaN,9.348997,0.015946167,070518Phhmet20,nist_library_elements (2017).libdb,NISTNO:1188341,0.5580448,4.37E+09,120.0807059,9.346391805,6.98E-05,0.581643667,0.001014709,0.104300292,0.92210084,0.9709178,0.2990684,0.6152052,
,L-Phenylalanine,2-Methoxybenzylamine,CASNO:6850-57-3,120.0807236,[M+H-H2O]+,1,120.08074,NaN,9.348997,0.015946167,070518Phhmet38,nist_library_elements (2017).libdb,NISTNO:1188341,0.5144144,2.31E+10,120.0807236,9.32079366,5.22E-05,0.434406156,0.001037598,0.115040898,0.97390646,0.9782797,0.20662865,0.7178815,
,L-Phenylalanine,2-Methoxybenzylamine,CASNO:6850-57-3,120.0807558,[M+H-H2O]+,1,120.08074,NaN,9.348997,0.015946167,070518Phhmet2,nist_library_elements (2017).libdb,NISTNO:1188341,0.604797,3.99E+09,120.0807558,9.366633097,2.00E-05,0.166193192,0.001113892,0.105271212,0.985163,0.99169034,0.34904388,0.5093056,
,L-Phenylalanine,2-Methoxybenzylamine,CASNO:6850-57-3,120.0808184,[M+H-H2O]+,1,120.08074,NaN,9.348997,0.015946167,070518Phhmet19,nist_library_elements (2017).libdb,NISTNO:1188341,0.56975305,4.83E+09,120.0808184,9.342910767,4.27E-05,0.355540027,0.001022339,0.102475667,0.9653553,0.98222303,0.30039564,0.50101,
,L-Phenylalanine,2-Methoxybenzylamine,CASNO:6850-57-3,120.0806896,[M+H-H2O]+,1,120.08074,NaN,9.348997,0.015946167,070518Phhmet39,nist_library_elements (2017).libdb,NISTNO:1188341,0.51075834,2.13E+10,120.0806896,9.344497681,8.61E-05,0.717383273,0.001205444,0.109698025,0.9782903,0.9641308,0.20379023,0.7784848,
,L-Phenylalanine,2-Methoxybenzylamine,CASNO:6850-57-3,120.0807863,[M+H-H2O]+,1,120.08074,NaN,9.348997,0.015946167,070518Phhmet3,nist_library_elements (2017).libdb,NISTNO:1188341,0.60911757,4.02E+09,120.0807863,9.371263631,1.05E-05,0.087600299,0.001022339,0.102441343,0.9700252,0.99562,0.35998085,0.43380514,
,L-Phenylalanine,2-Methoxybenzylamine,CASNO:6850-57-3,120.0807176,[M+H-H2O]+,1,120.08074,NaN,9.348997,0.015946167,070518Phhmet21,nist_library_elements (2017).libdb,NISTNO:1188341,0.5576107,4.51E+09,120.0807176,9.345873006,5.81E-05,0.484062537,9.99E-04,0.101822797,0.97055864,0.9757969,0.28056607,0.5887544,
,L-Phenylalanine,2-Methoxybenzylamine,CASNO:6850-57-3,120.0807131,[M+H-H2O]+,1,120.08074,NaN,9.348997,0.015946167,070518Phhmet1,nist_library_elements (2017).libdb,NISTNO:1188341,0.6046762,4.06E+09,120.0807131,9.364488729,6.26E-05,0.521246,0.001991272,0.106192144,0.9498978,0.9739377,0.36651513,0.42413393,
,L-Phenylalanine,Phenylacetaldehyde,CASNO:122-78-1,103.0541714,[M+H-H2O]+,1,103.05418,NaN,9.357043,0.016835937,070518Phhmet37,nist_library_elements (2017).libdb,NISTNO:1192268,0.9091156,2.23E+09,103.0541714,9.338126628,5.52E-05,0.535999181,0.002235413,0.124424728,0.84503126,0.9732,,0.59908384,
,L-Phenylalanine,Phenylacetaldehyde,CASNO:122-78-1,103.0541596,[M+H-H2O]+,1,103.05418,NaN,9.357043,0.016835937,070518Phhmet20,nist_library_elements (2017).libdb,NISTNO:1192287,0.5507513,2.38E+08,103.0541596,9.366071574,6.70E-05,0.650553102,0.00100708,0.107898752,0.8155156,0.9674723,0.32358962,0.29937744,
,L-Phenylalanine,Phenylacetaldehyde,CASNO:122-78-1,103.0541708,[M+H-H2O]+,1,103.05418,NaN,9.357043,0.016835937,070518Phhmet38,nist_library_elements (2017).libdb,NISTNO:1192288,0.43994617,2.06E+09,103.0541708,9.35332133,5.58E-05,0.541846135,0.002288818,0.118055495,,0.97290766,0.2622924,0.45570755,
,L-Phenylalanine,Phenylacetaldehyde,CASNO:122-78-1,103.0541842,[M+H-H2O]+,1,103.05418,NaN,9.357043,0.016835937,070518Phhmet2,nist_library_elements (2017).libdb,NISTNO:1192268,0.9794138,1.68E+08,103.0541842,9.366633097,4.24E-05,0.411725418,9.31E-04,0.083046103,,0.97941375,,R,
,L-Phenylalanine,Phenylacetaldehyde,CASNO:122-78-1,103.0542189,[M+H-H2O]+,1,103.05418,NaN,9.357043,0.016835937,070518Phhmet19,nist_library_elements (2017).libdb,NISTNO:1192268,0.99477255,2.57E+08,103.0542189,9.342910767,7.77E-06,0.075444189,9.84E-04,0.092274952,0.99331725,0.9962278,,0.3578981,
,L-Phenylalanine,Phenylacetaldehyde,CASNO:122-78-1,103.054138,[M+H-H2O]+,1,103.05418,NaN,9.357043,0.016835937,070518Phhmet39,nist_library_elements (2017).libdb,NISTNO:1192268,0.95699483,2.05E+09,103.054138,9.344497681,8.86E-05,0.860104263,0.002471924,0.11223948,,0.9569948,,0.60832757,
,L-Phenylalanine,Phenylacetaldehyde,CASNO:122-78-1,103.0541999,[M+H-H2O]+,1,103.05418,NaN,9.357043,0.016835937,070518Phhmet3,nist_library_elements (2017).libdb,NISTNO:1192268,0.987008,1.84E+08,103.0541999,9.391468302,2.68E-05,0.259840769,9.23E-04,0.102344688,,0.987008,,R,
,L-Phenylalanine,Phenylacetaldehyde,CASNO:122-78-1,103.0541734,[M+H-H2O]+,1,103.05418,NaN,9.357043,0.016835937,070518Phhmet21,nist_library_elements (2017).libdb,NISTNO:1192268,0.9741627,2.43E+08,103.0541734,9.345873006,5.33E-05,0.516747034,0.001022339,0.104991428,,0.97416264,,R,
,L-Phenylalanine,Phenylacetaldehyde,CASNO:122-78-1,103.0541427,[M+H-H2O]+,1,103.05418,NaN,9.357043,0.016835937,070518Phhmet1,nist_library_elements (2017).libdb,NISTNO:1192268,0.95927894,1.75E+08,103.0541427,9.364488729,8.39E-05,0.814420146,9.69E-04,0.106230243,,0.95927894,,R,
,L-Phenylalanine,m-Cresol,CASNO:108-39-4,91.05419026,[M+H-H2O]+,1,91.05418,NaN,9.336312,0.02225926,070518Phhmet37,nist_library_elements (2017).libdb,NISTNO:1192140,0.90326613,3.01E+08,91.05419026,9.311119588,3.64E-05,0.399582985,9.38E-04,0.124605362,0.8265114,0.9800208,,0.34556967,
,L-Phenylalanine,m-Cresol,CASNO:108-39-4,91.05418372,[M+H-H2O]+,1,91.05418,NaN,9.336312,0.02225926,070518Phhmet38,nist_library_elements (2017).libdb,NISTNO:1192146,0.6677258,3.53E+08,91.05418372,9.35332133,4.29E-05,0.47136201,9.31E-04,0.09539067,0.7824366,0.9764319,0.52658683,0.270421,
,L-Phenylalanine,m-Cresol,CASNO:108-39-4,91.05415904,[M+H-H2O]+,1,91.05418,NaN,9.336312,0.02225926,070518Phhmet39,nist_library_elements (2017).libdb,NISTNO:1192146,0.654999,3.59E+08,91.05415904,9.344497681,6.76E-05,0.742421197,9.38E-04,0.105044492,0.7319139,0.9628789,0.526734,0.38920712,
,Pyridoxine,Pyridoxine,CASNO:65-23-6,152.0705875,[M+H-H2O]+,1,152.07056,0.26631784,6.26453,0.05925455,070518Phhmet37,nist_library_elements (2017).libdb,NISTNO:1329972,0.81047034,8.14E+09,152.0705875,6.353608195,1.75E-05,0.114977512,0.001800537,0.380764866,0.059527032,0.99425113,0.9995246,0.9587342,
,Pyridoxine,Pyridoxine,CASNO:65-23-6,152.0705594,[M+H-H2O]+,1,152.07056,0.26631784,6.26453,0.05925455,070518Phhmet20,nist_library_elements (2017).libdb,NISTNO:1329971,0.9892584,2.90E+08,152.0705594,6.268409729,4.56E-05,0.299940983,0.001495361,0.280910015,0.9622878,0.98500293,0.99966717,0.62352294,
,Pyridoxine,Pyridoxine,CASNO:65-23-6,152.0705393,[M+H-H2O]+,1,152.07056,0.26631784,6.26453,0.05925455,070518Phhmet38,nist_library_elements (2017).libdb,NISTNO:1329972,0.96777254,8.02E+09,152.0705393,6.248946126,6.57E-05,0.432070195,0.001800537,0.350972493,0.86194444,0.9783965,0.9995072,0.9705762,
,Pyridoxine,Pyridoxine,CASNO:65-23-6,152.0705537,[M+H-H2O]+,1,152.07056,0.26631784,6.26453,0.05925455,070518Phhmet2,nist_library_elements (2017).libdb,NISTNO:1051662,0.9831449,3.67E+08,152.0705537,6.233406576,5.13E-05,0.337101924,0.001464844,0.275423495,,0.9831449,,R,
,Pyridoxine,Pyridoxine,CASNO:65-23-6,152.0706225,[M+H-H2O]+,1,152.07056,0.26631784,6.26453,0.05925455,070518Phhmet19,nist_library_elements (2017).libdb,NISTNO:1329971,0.994218,2.95E+08,152.0706225,6.306523641,1.75E-05,0.115160276,0.001464844,0.260478004,0.97786766,0.994242,0.9996601,0.6656138,
,Pyridoxine,Pyridoxine,CASNO:65-23-6,152.070522,[M+H-H2O]+,1,152.07056,0.26631784,6.26453,0.05925455,070518Phhmet39,nist_library_elements (2017).libdb,NISTNO:1329973,0.8083096,8.01E+09,152.070522,6.273020426,8.29E-05,0.545347861,0.001785278,0.371561082,0.07022184,0.9727326,0.99953127,0.93493843,
,Pyridoxine,Pyridoxine,CASNO:65-23-6,152.0705677,[M+H-H2O]+,1,152.07056,0.26631784,6.26453,0.05925455,070518Phhmet3,nist_library_elements (2017).libdb,NISTNO:1051662,0.9877294,3.96E+08,152.0705677,6.171847026,3.73E-05,0.245412088,0.001449585,0.334095796,,0.9877294,,R,
,Pyridoxine,Pyridoxine,CASNO:65-23-6,152.070592,[M+H-H2O]+,1,152.07056,0.26631784,6.26453,0.05925455,070518Phhmet21,nist_library_elements (2017).libdb,NISTNO:1329971,0.9987278,3.23E+08,152.070592,6.327672323,1.30E-05,0.085563304,0.001480103,0.287397957,,0.9957218,0.99972975,0.72942996,
,Pyridoxine,Pyridoxine,CASNO:65-23-6,152.0705713,[M+H-H2O]+,1,152.07056,0.26631784,6.26453,0.05925455,070518Phhmet1,nist_library_elements (2017).libdb,NISTNO:1329971,0.97898453,4.64E+08,152.0705713,6.197338867,3.37E-05,0.221286621,0.001251221,0.298488617,0.90663964,0.98893565,0.9997824,0.5510378,
,Pyridoxine,DL-Norepinephrine,CASNO:138-65-8,152.0705875,[M+H-H2O]+,1,152.07056,NaN,6.26453,0.05925455,070518Phhmet37,nist_library_elements (2017).libdb,NISTNO:1052408,0.5346178,8.14E+09,152.0705875,6.353608195,1.75E-05,0.114977512,0.001800537,0.380764866,0.059527032,0.99425113,0.53977025,0.9587342,
,Pyridoxine,DL-Norepinephrine,CASNO:138-65-8,152.0705594,[M+H-H2O]+,1,152.07056,NaN,6.26453,0.05925455,070518Phhmet20,nist_library_elements (2017).libdb,NISTNO:1052408,0.713073,2.90E+08,152.0705594,6.268409729,4.56E-05,0.299940983,0.001495361,0.280910015,0.9622878,0.98500293,0.53935814,0.62352294,
,Pyridoxine,DL-Norepinephrine,CASNO:138-65-8,152.0705393,[M+H-H2O]+,1,152.07056,NaN,6.26453,0.05925455,070518Phhmet38,nist_library_elements (2017).libdb,NISTNO:1052408,0.6918852,8.02E+09,152.0705393,6.248946126,6.57E-05,0.432070195,0.001800537,0.350972493,0.86194444,0.9783965,0.53969496,0.9705762,
,Pyridoxine,DL-Norepinephrine,CASNO:138-65-8,152.0705537,[M+H-H2O]+,1,152.07056,NaN,6.26453,0.05925455,070518Phhmet2,nist_library_elements (2017).libdb,NISTNO:1005818,0.9831449,3.67E+08,152.0705537,6.233406576,5.13E-05,0.337101924,0.001464844,0.275423495,,0.9831449,,R,
,Pyridoxine,DL-Norepinephrine,CASNO:138-65-8,152.0706225,[M+H-H2O]+,1,152.07056,NaN,6.26453,0.05925455,070518Phhmet19,nist_library_elements (2017).libdb,NISTNO:1052408,0.71816564,2.95E+08,152.0706225,6.306523641,1.75E-05,0.115160276,0.001464844,0.260478004,0.97786766,0.994242,0.5395729,0.6656138,
,Pyridoxine,DL-Norepinephrine,CASNO:138-65-8,152.070522,[M+H-H2O]+,1,152.07056,NaN,6.26453,0.05925455,070518Phhmet39,nist_library_elements (2017).libdb,NISTNO:1052408,0.53246367,8.01E+09,152.070522,6.273020426,8.29E-05,0.545347861,0.001785278,0.371561082,0.07022184,0.9727326,0.539788,0.93493843,
,Pyridoxine,DL-Norepinephrine,CASNO:138-65-8,152.0705677,[M+H-H2O]+,1,152.07056,NaN,6.26453,0.05925455,070518Phhmet3,nist_library_elements (2017).libdb,NISTNO:1005818,0.9877294,3.96E+08,152.0705677,6.171847026,3.73E-05,0.245412088,0.001449585,0.334095796,,0.9877294,,R,
,Pyridoxine,DL-Norepinephrine,CASNO:138-65-8,152.070592,[M+H-H2O]+,1,152.07056,NaN,6.26453,0.05925455,070518Phhmet21,nist_library_elements (2017).libdb,NISTNO:1052408,0.6537559,3.23E+08,152.070592,6.327672323,1.30E-05,0.085563304,0.001480103,0.287397957,,0.9957218,0.53976727,0.72942996,
,Pyridoxine,DL-Norepinephrine,CASNO:138-65-8,152.0705713,[M+H-H2O]+,1,152.07056,NaN,6.26453,0.05925455,070518Phhmet1,nist_library_elements (2017).libdb,NISTNO:1052408,0.7029129,4.64E+08,152.0705713,6.197338867,3.37E-05,0.221286621,0.001251221,0.298488617,0.90663964,0.98893565,0.5396631,0.5510378,
,Pyridoxine,(-)-Norepinephrine,CASNO:51-41-2,152.0705875,[M+H-H2O]+,1,152.07056,0.26631784,6.26453,0.05925455,070518Phhmet37,nist_library_elements (2017).libdb,NISTNO:1025395,0.32508388,8.14E+09,152.0705875,6.353608195,1.75E-05,0.114977512,0.001800537,0.380764866,0.059527032,0.99425113,0.19054706,0.9587342,
,Pyridoxine,(-)-Norepinephrine,CASNO:51-41-2,152.0705594,[M+H-H2O]+,1,152.07056,0.26631784,6.26453,0.05925455,070518Phhmet20,nist_library_elements (2017).libdb,NISTNO:1025395,0.49975353,2.90E+08,152.0705594,6.268409729,4.56E-05,0.299940983,0.001495361,0.280910015,0.9622878,0.98500293,0.18382564,0.62352294,
,Pyridoxine,(-)-Norepinephrine,CASNO:51-41-2,152.0705393,[M+H-H2O]+,1,152.07056,0.26631784,6.26453,0.05925455,070518Phhmet38,nist_library_elements (2017).libdb,NISTNO:1025395,0.48222408,8.02E+09,152.0705393,6.248946126,6.57E-05,0.432070195,0.001800537,0.350972493,0.86194444,0.9783965,0.19025987,0.9705762,
,Pyridoxine,(-)-Norepinephrine,CASNO:51-41-2,152.0705537,[M+H-H2O]+,1,152.07056,0.26631784,6.26453,0.05925455,070518Phhmet2,nist_library_elements (2017).libdb,NISTNO:1025360,0.9831449,3.67E+08,152.0705537,6.233406576,5.13E-05,0.337101924,0.001464844,0.275423495,,0.9831449,,R,
,Pyridoxine,(-)-Norepinephrine,CASNO:51-41-2,152.0706225,[M+H-H2O]+,1,152.07056,0.26631784,6.26453,0.05925455,070518Phhmet19,nist_library_elements (2017).libdb,NISTNO:1025395,0.5048586,2.95E+08,152.0706225,6.306523641,1.75E-05,0.115160276,0.001464844,0.260478004,0.97786766,0.994242,0.1840612,0.6656138,
,Pyridoxine,(-)-Norepinephrine,CASNO:51-41-2,152.070522,[M+H-H2O]+,1,152.07056,0.26631784,6.26453,0.05925455,070518Phhmet39,nist_library_elements (2017).libdb,NISTNO:1025395,0.32313964,8.01E+09,152.070522,6.273020426,8.29E-05,0.545347861,0.001785278,0.371561082,0.07022184,0.9727326,0.1909146,0.93493843,
,Pyridoxine,(-)-Norepinephrine,CASNO:51-41-2,152.0705677,[M+H-H2O]+,1,152.07056,0.26631784,6.26453,0.05925455,070518Phhmet3,nist_library_elements (2017).libdb,NISTNO:1025360,0.9877294,3.96E+08,152.0705677,6.171847026,3.73E-05,0.245412088,0.001449585,0.334095796,,0.9877294,,R,
,Pyridoxine,(-)-Norepinephrine,CASNO:51-41-2,152.070592,[M+H-H2O]+,1,152.07056,0.26631784,6.26453,0.05925455,070518Phhmet21,nist_library_elements (2017).libdb,NISTNO:1025395,0.38694018,3.23E+08,152.070592,6.327672323,1.30E-05,0.085563304,0.001480103,0.287397957,,0.9957218,0.18401298,0.72942996,
,Pyridoxine,(-)-Norepinephrine,CASNO:51-41-2,152.0705713,[M+H-H2O]+,1,152.07056,0.26631784,6.26453,0.05925455,070518Phhmet1,nist_library_elements (2017).libdb,NISTNO:1025395,0.48900834,4.64E+08,152.0705713,6.197338867,3.37E-05,0.221286621,0.001251221,0.298488617,0.90663964,0.98893565,0.18315542,0.5510378,
,Pyridoxine,Arecaidine,CASNO:499-04-7,124.0757138,[M+H-H2O]+,1,124.07568,NaN,6.3194757,0.058157653,070518Phhmet37,nist_library_elements (2017).libdb,NISTNO:1509567,0.83792514,3.04E+08,124.0757138,6.385073853,2.34E-05,0.188671385,0.001098633,0.339383856,,0.99056643,0.78704476,0.5627921,
,Pyridoxine,Arecaidine,CASNO:499-04-7,124.075681,[M+H-H2O]+,1,124.07568,NaN,6.3194757,0.058157653,070518Phhmet38,nist_library_elements (2017).libdb,NISTNO:1509567,0.8792442,3.43E+08,124.075681,6.274227397,9.41E-06,0.075814136,0.001304626,0.339227072,,0.99620926,0.84025586,0.7136453,
,Pyridoxine,Arecaidine,CASNO:499-04-7,124.0756468,[M+H-H2O]+,1,124.07568,NaN,6.3194757,0.058157653,070518Phhmet39,nist_library_elements (2017).libdb,NISTNO:1509567,0.8350437,3.88E+08,124.0756468,6.299125163,4.36E-05,0.351436069,0.001296997,0.352421252,,0.9824282,0.7859155,0.5130354,
,Pyridoxine,5-Hydroxydopamine,CASNO:5720-26-3,152.0705875,[M+H-H2O]+,1,152.07056,0.26631784,6.26453,0.05925455,070518Phhmet37,nist_library_elements (2017).libdb,NISTNO:1340740,0.22574876,8.14E+09,152.0705875,6.353608195,1.75E-05,0.114977512,0.001800537,0.380764866,0.059527032,0.99425113,0.024988556,0.9587342,
,Pyridoxine,5-Hydroxydopamine,CASNO:5720-26-3,152.0705594,[M+H-H2O]+,1,152.07056,0.26631784,6.26453,0.05925455,070518Phhmet20,nist_library_elements (2017).libdb,NISTNO:1340732,0.3990098,2.90E+08,152.0705594,6.268409729,4.56E-05,0.299940983,0.001495361,0.280910015,0.9622878,0.98500293,0.015919348,0.62352294,
,Pyridoxine,5-Hydroxydopamine,CASNO:5720-26-3,152.0705393,[M+H-H2O]+,1,152.07056,0.26631784,6.26453,0.05925455,070518Phhmet38,nist_library_elements (2017).libdb,NISTNO:1340740,0.38181725,8.02E+09,152.0705393,6.248946126,6.57E-05,0.432070195,0.001800537,0.350972493,0.86194444,0.9783965,0.022915129,0.9705762,
,Pyridoxine,5-Hydroxydopamine,CASNO:5720-26-3,152.0705537,[M+H-H2O]+,1,152.07056,0.26631784,6.26453,0.05925455,070518Phhmet2,nist_library_elements (2017).libdb,NISTNO:1113479,0.9831449,3.67E+08,152.0705537,6.233406576,5.13E-05,0.337101924,0.001464844,0.275423495,,0.9831449,,R,
,Pyridoxine,5-Hydroxydopamine,CASNO:5720-26-3,152.0706225,[M+H-H2O]+,1,152.07056,0.26631784,6.26453,0.05925455,070518Phhmet19,nist_library_elements (2017).libdb,NISTNO:1340732,0.4037344,2.95E+08,152.0706225,6.306523641,1.75E-05,0.115160276,0.001464844,0.260478004,0.97786766,0.994242,0.015520792,0.6656138,
,Pyridoxine,5-Hydroxydopamine,CASNO:5720-26-3,152.070522,[M+H-H2O]+,1,152.07056,0.26631784,6.26453,0.05925455,070518Phhmet39,nist_library_elements (2017).libdb,NISTNO:1340740,0.2229578,8.01E+09,152.070522,6.273020426,8.29E-05,0.545347861,0.001785278,0.371561082,0.07022184,0.9727326,0.023944844,0.93493843,
,Pyridoxine,5-Hydroxydopamine,CASNO:5720-26-3,152.0705677,[M+H-H2O]+,1,152.07056,0.26631784,6.26453,0.05925455,070518Phhmet3,nist_library_elements (2017).libdb,NISTNO:1113479,0.9877294,3.96E+08,152.0705677,6.171847026,3.73E-05,0.245412088,0.001449585,0.334095796,,0.9877294,,R,
,Pyridoxine,5-Hydroxydopamine,CASNO:5720-26-3,152.070592,[M+H-H2O]+,1,152.07056,0.26631784,6.26453,0.05925455,070518Phhmet21,nist_library_elements (2017).libdb,NISTNO:1340740,0.2602306,3.23E+08,152.070592,6.327672323,1.30E-05,0.085563304,0.001480103,0.287397957,,0.9957218,0.015066852,0.72942996,
,Pyridoxine,5-Hydroxydopamine,CASNO:5720-26-3,152.0705713,[M+H-H2O]+,1,152.07056,0.26631784,6.26453,0.05925455,070518Phhmet1,nist_library_elements (2017).libdb,NISTNO:1340732,0.38722137,4.64E+08,152.0705713,6.197338867,3.37E-05,0.22128662,0.001251221,0.298488617,0.90663964,0.98893565,0.013510497,0.5510378,
,DL-Ornithine_RT3,DL-Ornithine_RT3,CASNO:616-07-9,115.0865977,[M+H-H2O]+,1,115.08661,0.3151258,16.763525,0.008394978,070518Phhmet20,nist_library_elements (2017).libdb,NISTNO:1052598,0.9963711,6.68E+07,115.0865977,16.76055501,8.35E-06,0.072577903,3.97E-04,0.132278148,,0.9963711,,R,
,DL-Ornithine_RT3,DL-Ornithine_RT3,CASNO:616-07-9,115.0866313,[M+H-H2O]+,1,115.08661,0.3151258,16.763525,0.008394978,070518Phhmet19,nist_library_elements (2017).libdb,NISTNO:1052598,0.9817873,4.58E+07,115.0866313,16.76055501,4.19E-05,0.364254863,3.51E-04,0.12612915,,0.98178726,,R,
,DL-Ornithine_RT3,DL-Ornithine_RT3,CASNO:616-07-9,115.0865525,[M+H-H2O]+,1,115.08661,0.3151258,16.763525,0.008394978,070518Phhmet39,nist_library_elements (2017).libdb,NISTNO:1052598,0.9587247,6.69E+08,115.0865525,16.76055501,3.69E-05,0.320619996,0.001228333,0.376840655,0.93348044,0.983969,,0.79964465,
,DL-Ornithine_RT3,DL-Ornithine_RT3,CASNO:616-07-9,115.0866493,[M+H-H2O]+,1,115.08661,0.3151258,16.763525,0.008394978,070518Phhmet2,nist_library_elements (2017).libdb,NISTNO:1052598,0.97399366,1.54E+07,115.0866493,16.76055501,5.99E-05,0.520127603,3.05E-05,0.11098938,,0.97399366,,R,
,DL-Ornithine_RT3,DL-Ornithine_RT3,CASNO:616-07-9,115.0865851,[M+H-H2O]+,1,115.08661,0.3151258,16.763525,0.008394978,070518Phhmet37,nist_library_elements (2017).libdb,NISTNO:1052598,0.9708538,7.16E+08,115.0865851,16.76055603,4.27E-06,0.037123845,0.001228333,0.410374991,0.94356394,0.9981438,,0.78230304,
,DL-Ornithine_RT3,DL-Ornithine_RT3,CASNO:616-07-9,115.0865678,[M+H-H2O]+,1,115.08661,0.3151258,16.763525,0.008394978,070518Phhmet38,nist_library_elements (2017).libdb,NISTNO:1052598,0.9747427,6.36E+08,115.0865678,16.76055501,2.16E-05,0.18771468,0.001220703,0.36380043,0.95887125,0.99061424,,0.8873095,
